,index,path,thredds_cat,title,dataset_id,dataset_description,institution,institution_id,start_year,end_year,abstract,processing_level,license,license_type,project_id,frequency,variables,driving_experiment_id,dask_chunks
346,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_CSIRO_ACCESS-ESM1-5_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_CSIRO_ACCESS-ESM1-5_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
347,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-CC_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-CC_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
348,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-CC_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-CC_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
349,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-Veg_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-Veg_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
350,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-Veg_ssp370_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-Veg_ssp370_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
351,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-Veg_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3-Veg_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
352,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
353,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3_ssp370_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3_ssp370_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
354,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_EC-Earth-Consortium_EC-Earth3_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
355,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM4-8_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM4-8_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
356,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM4-8_ssp370_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM4-8_ssp370_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
357,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM4-8_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM4-8_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
358,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM5-0_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_INM_INM-CM5-0_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
